transaction_id,order_id,amount,currency,payment_method,payment_status,customer_id,timestamp
TXN1987,order_750511,19900,INR,upi,captured,cust_7738,2026-07-11 20:55:00
TXN1988,order_888242,19900,INR,wallet,captured,cust_5749,2026-07-30 05:09:00
TXN1989,order_678381,499900,INR,upi,captured,cust_8601,2026-08-19 08:53:00
TXN1990,order_920192,49900,INR,emi,captured,cust_6036,2026-08-13 15:04:00
TXN1991,order_104359,499900,INR,upi,captured,cust_9502,2026-08-31 23:51:00
TXN1992,order_682735,499900,INR,card,captured,cust_8030,2026-07-23 03:35:00
TXN1993,order_509376,29900,INR,wallet,captured,cust_4784,2026-07-05 13:27:00
TXN1994,order_266779,199900,INR,card,captured,cust_3507,2026-08-26 21:59:00
TXN1995,order_500980,9900,INR,card,captured,cust_4056,2026-08-02 03:20:00
TXN1996,order_661425,49900,INR,wallet,captured,cust_2359,2026-07-13 15:18:00
TXN1997,order_707497,19900,INR,upi,captured,cust_5627,2026-08-02 04:53:00
TXN1998,order_181140,999900,INR,netbanking,captured,cust_1359,2026-07-04 17:35:00
TXN1999,order_180019,49900,INR,wallet,captured,cust_3639,2026-08-07 13:20:00
TXN2000,order_791710,9900,INR,upi,failed,cust_9953,2026-08-10 12:30:00
TXN2001,order_105258,29900,INR,emi,captured,cust_1484,2026-07-15 15:01:00
TXN2002,order_482615,19900,INR,card,captured,cust_3073,2026-08-30 13:52:00
TXN2003,order_196437,199900,INR,emi,captured,cust_9123,2026-07-21 14:31:00
TXN2004,order_302432,99900,INR,card,captured,cust_5605,2026-08-19 02:06:00
TXN2005,order_932673,49900,INR,wallet,captured,cust_5451,2026-08-04 09:33:00
TXN2006,order_736795,499900,INR,wallet,captured,cust_2052,2026-08-19 05:38:00
TXN2007,order_529715,99900,INR,emi,captured,cust_1490,2026-07-10 03:27:00
TXN2008,order_475122,49900,INR,upi,captured,cust_6151,2026-08-18 02:37:00
TXN2009,order_111430,199900,INR,card,captured,cust_4811,2026-08-02 05:10:00
TXN2010,order_322481,49900,INR,upi,captured,cust_2225,2026-07-27 15:15:00
TXN2011,order_433219,199900,INR,card,captured,cust_1766,2026-08-19 22:09:00
TXN2012,order_574779,29900,INR,emi,captured,cust_1348,2026-08-11 05:36:00
TXN2013,order_104872,999900,INR,netbanking,captured,cust_9642,2026-08-23 11:58:00
TXN2014,order_199740,499900,INR,netbanking,captured,cust_2306,2026-08-14 13:12:00
TXN2015,order_830288,999900,INR,wallet,captured,cust_7126,2026-07-08 03:02:00
TXN2016,order_965553,9900,INR,card,captured,cust_8138,2026-08-25 13:05:00
TXN2017,order_300445,199900,INR,emi,captured,cust_1705,2026-08-31 01:05:00
TXN2018,order_445326,499900,INR,netbanking,captured,cust_8548,2026-07-18 18:01:00
TXN2019,order_889614,499900,INR,wallet,captured,cust_8830,2026-07-20 20:27:00
TXN2020,order_910175,999900,INR,card,captured,cust_2356,2026-08-26 15:11:00
TXN2021,order_778569,49900,INR,upi,captured,cust_4541,2026-08-27 08:57:00
TXN2022,order_611333,19900,INR,netbanking,captured,cust_6134,2026-08-18 05:12:00
TXN2023,order_261479,19900,INR,card,captured,cust_9412,2026-08-17 12:36:00
TXN2024,order_543646,29900,INR,netbanking,captured,cust_8552,2026-07-02 05:19:00
TXN2025,order_117393,999900,INR,card,captured,cust_8416,2026-08-14 23:30:00
TXN2026,order_677035,19900,INR,netbanking,captured,cust_8059,2026-08-04 17:51:00
TXN2027,order_487743,19900,INR,upi,captured,cust_4177,2026-07-21 11:14:00
TXN2028,order_722905,99900,INR,emi,captured,cust_1817,2026-07-24 08:27:00
TXN2029,order_220783,9900,INR,upi,captured,cust_2655,2026-07-26 15:45:00
TXN2030,order_511970,19900,INR,card,captured,cust_3802,2026-07-16 01:43:00
TXN2031,order_103257,19900,INR,card,captured,cust_6002,2026-07-30 01:21:00
TXN2032,order_172828,29900,INR,card,captured,cust_8775,2026-08-10 09:51:00
TXN2033,order_897191,9900,INR,emi,captured,cust_5055,2026-08-09 08:23:00
TXN2034,order_694822,99900,INR,card,captured,cust_2538,2026-07-29 07:50:00
TXN2035,order_614496,199900,INR,emi,captured,cust_8516,2026-08-15 02:29:00
TXN2036,order_844653,199900,INR,emi,captured,cust_8935,2026-07-13 02:06:00
TXN2037,order_819096,9900,INR,card,failed,cust_6852,2026-08-05 16:18:00
TXN2038,order_622014,9900,INR,card,captured,cust_6888,2026-07-26 00:16:00
TXN2039,order_213174,99900,INR,emi,captured,cust_5346,2026-07-05 09:04:00
TXN2040,order_717766,499900,INR,netbanking,captured,cust_6624,2026-08-12 17:58:00
TXN2041,order_694188,199900,INR,netbanking,captured,cust_3410,2026-08-24 23:29:00
TXN2042,order_403858,29900,INR,netbanking,captured,cust_1255,2026-07-31 14:56:00
TXN2043,order_612089,99900,INR,upi,captured,cust_1817,2026-08-04 12:18:00
TXN2044,order_467230,99900,INR,emi,captured,cust_5434,2026-07-20 06:51:00
TXN2045,order_184638,99900,INR,card,captured,cust_7328,2026-08-29 08:01:00
TXN2046,order_416693,99900,INR,card,captured,cust_3280,2026-07-26 10:17:00
TXN2047,order_681208,49900,INR,netbanking,captured,cust_8555,2026-08-12 21:41:00
TXN2048,order_200707,29900,INR,emi,captured,cust_6858,2026-08-03 01:40:00
TXN2049,order_540932,499900,INR,wallet,captured,cust_7896,2026-08-30 06:59:00
TXN2050,order_417078,49900,INR,emi,captured,cust_5806,2026-07-30 12:52:00
TXN2051,order_522515,9900,INR,wallet,captured,cust_2387,2026-07-11 07:31:00
TXN2052,order_970207,19900,INR,netbanking,captured,cust_8888,2026-07-24 20:08:00
TXN2053,order_876442,9900,INR,card,captured,cust_9115,2026-07-29 19:25:00
TXN2054,order_770740,29900,INR,netbanking,captured,cust_1105,2026-07-22 14:14:00
TXN2055,order_733120,19900,INR,emi,captured,cust_1403,2026-08-25 16:47:00
TXN2056,order_414492,499900,INR,wallet,captured,cust_5264,2026-08-20 16:07:00
TXN2057,order_747137,19900,INR,wallet,captured,cust_4943,2026-08-22 03:59:00
TXN2058,order_404124,99900,INR,upi,captured,cust_7409,2026-07-25 08:37:00
TXN2059,order_586501,499900,INR,wallet,captured,cust_7380,2026-08-22 23:42:00
TXN2060,order_776445,999900,INR,upi,captured,cust_8509,2026-07-04 12:52:00
TXN2061,order_997412,49900,INR,netbanking,captured,cust_2028,2026-07-05 01:27:00
TXN2062,order_787796,199900,INR,wallet,captured,cust_5963,2026-07-17 19:43:00
TXN2063,order_735271,29900,INR,emi,captured,cust_5247,2026-07-17 07:11:00
TXN2064,order_717456,199900,INR,emi,captured,cust_3607,2026-07-23 11:56:00
TXN2065,order_599555,199900,INR,card,captured,cust_3850,2026-07-13 00:10:00
TXN2066,order_362651,19900,INR,upi,captured,cust_7132,2026-07-08 00:56:00
TXN2067,order_212890,999900,INR,wallet,captured,cust_4206,2026-08-23 03:24:00
TXN2068,order_811824,99900,INR,card,captured,cust_9659,2026-08-19 00:50:00
TXN2069,order_759675,19900,INR,card,captured,cust_7685,2026-08-29 19:03:00
TXN2070,order_865436,999900,INR,card,captured,cust_9205,2026-07-09 17:24:00
TXN2071,order_748522,29900,INR,upi,captured,cust_2161,2026-08-03 10:20:00
TXN2072,order_223655,999900,INR,card,captured,cust_4670,2026-08-28 04:26:00
TXN2073,order_475290,19900,INR,card,captured,cust_9482,2026-08-13 21:26:00
TXN2074,order_159399,19900,INR,emi,captured,cust_6538,2026-08-01 15:19:00
TXN2075,order_901883,9900,INR,card,captured,cust_2021,2026-08-18 06:08:00
TXN2076,order_944797,9900,INR,netbanking,captured,cust_2320,2026-08-27 10:22:00
TXN2077,order_858466,9900,INR,upi,captured,cust_6738,2026-08-29 08:28:00
TXN2078,order_122484,9900,INR,upi,captured,cust_7215,2026-07-13 17:26:00
TXN2079,order_154673,499900,INR,wallet,captured,cust_3257,2026-07-18 19:33:00
TXN2080,order_745559,199900,INR,netbanking,captured,cust_4902,2026-08-19 13:33:00
TXN2081,order_338158,499900,INR,emi,captured,cust_5094,2026-07-26 22:09:00
TXN2082,order_559859,29900,INR,netbanking,captured,cust_5001,2026-08-29 13:38:00
TXN2083,order_517143,999900,INR,upi,captured,cust_9907,2026-07-20 21:56:00
TXN2084,order_417423,199900,INR,emi,captured,cust_5383,2026-08-13 03:45:00
TXN2085,order_463473,499900,INR,emi,captured,cust_3246,2026-07-31 15:55:00
TXN2086,order_490479,29900,INR,upi,captured,cust_8434,2026-08-16 01:32:00
TXN2087,order_976950,9900,INR,netbanking,captured,cust_2384,2026-08-14 05:36:00
TXN2088,order_119764,499900,INR,wallet,captured,cust_4021,2026-08-03 22:46:00
TXN2089,order_419970,9900,INR,emi,captured,cust_6508,2026-07-14 12:01:00
TXN2090,order_457506,499900,INR,wallet,captured,cust_1935,2026-07-12 00:01:00
TXN2091,order_856334,99900,INR,emi,captured,cust_9501,2026-08-02 10:24:00
TXN2092,order_590033,49900,INR,card,captured,cust_5495,2026-07-04 23:43:00
TXN2093,order_513769,9900,INR,emi,captured,cust_1202,2026-08-14 12:43:00
TXN2094,order_792874,199900,INR,netbanking,captured,cust_8207,2026-07-08 18:32:00
TXN2095,order_603534,49900,INR,wallet,captured,cust_6145,2026-08-28 05:55:00
TXN2096,order_903184,99900,INR,netbanking,captured,cust_3858,2026-07-07 08:52:00
TXN2097,order_220005,9900,INR,card,captured,cust_6199,2026-07-19 07:05:00
TXN2098,order_371638,99900,INR,upi,captured,cust_4845,2026-07-19 12:26:00
TXN2099,order_631562,999900,INR,upi,captured,cust_7084,2026-07-30 21:45:00
TXN2100,order_396835,29900,INR,upi,captured,cust_7686,2026-08-11 04:10:00
TXN2101,order_132670,29900,INR,netbanking,captured,cust_1418,2026-08-29 14:01:00
TXN2102,order_635608,199900,INR,card,captured,cust_3458,2026-08-07 05:58:00
TXN2103,order_181066,49900,INR,emi,captured,cust_7849,2026-07-30 05:20:00
TXN2104,order_791218,999900,INR,netbanking,captured,cust_4998,2026-08-14 17:07:00
TXN2105,order_342106,999900,INR,netbanking,captured,cust_7716,2026-07-15 20:16:00
TXN2106,order_630205,19900,INR,netbanking,captured,cust_7862,2026-07-21 08:22:00
TXN2107,order_806850,29900,INR,emi,captured,cust_2335,2026-08-15 14:39:00
TXN2108,order_618206,49900,INR,card,captured,cust_7858,2026-07-06 10:00:00
TXN2109,order_974364,499900,INR,upi,captured,cust_9672,2026-07-18 18:56:00
TXN2110,order_233644,499900,INR,emi,captured,cust_6515,2026-08-16 01:42:00
TXN2111,order_472200,999900,INR,wallet,captured,cust_5739,2026-07-22 09:13:00
TXN2112,order_241144,29900,INR,emi,captured,cust_1127,2026-07-04 07:55:00
TXN2113,order_559891,29900,INR,emi,captured,cust_2587,2026-07-16 05:43:00
TXN2114,order_150633,499900,INR,netbanking,captured,cust_3346,2026-08-11 11:40:00
TXN2115,order_391772,199900,INR,upi,captured,cust_5486,2026-08-09 14:50:00
TXN2116,order_402491,99900,INR,emi,captured,cust_5565,2026-07-14 20:01:00
TXN2117,order_979535,29900,INR,upi,captured,cust_4197,2026-07-24 22:03:00
TXN2118,order_313008,99900,INR,emi,captured,cust_8435,2026-08-04 00:32:00
TXN2119,order_840632,19900,INR,wallet,captured,cust_3241,2026-07-06 10:29:00
TXN2120,order_862693,19900,INR,netbanking,captured,cust_9402,2026-08-21 07:39:00
TXN2121,order_205317,199900,INR,card,captured,cust_1583,2026-07-09 06:18:00
TXN2122,order_243523,499900,INR,card,captured,cust_8938,2026-07-19 17:44:00
TXN2123,order_238193,49900,INR,upi,captured,cust_4509,2026-07-02 07:06:00
TXN2124,order_614526,49900,INR,card,captured,cust_7230,2026-08-29 10:16:00
TXN2125,order_656228,29900,INR,netbanking,captured,cust_8947,2026-07-09 16:04:00
TXN2126,order_329565,19900,INR,netbanking,captured,cust_7960,2026-08-05 09:40:00
TXN2127,order_792702,19900,INR,netbanking,captured,cust_8925,2026-07-18 11:15:00
TXN2128,order_346268,9900,INR,netbanking,captured,cust_7701,2026-08-14 07:47:00
TXN2129,order_433046,499900,INR,wallet,captured,cust_1895,2026-07-11 09:33:00
TXN2130,order_958285,9900,INR,netbanking,captured,cust_3728,2026-08-03 10:46:00
TXN2131,order_743095,199900,INR,card,captured,cust_1345,2026-07-24 06:59:00
TXN2132,order_904092,19900,INR,upi,captured,cust_3572,2026-07-29 17:37:00
TXN2133,order_492041,199900,INR,wallet,captured,cust_1223,2026-08-18 06:14:00
TXN2134,order_207500,499900,INR,wallet,captured,cust_4768,2026-08-29 18:42:00
TXN2135,order_229648,499900,INR,wallet,captured,cust_2391,2026-08-23 00:04:00
TXN2136,order_837661,499900,INR,upi,captured,cust_3487,2026-08-31 00:07:00
TXN2137,order_971861,99900,INR,netbanking,captured,cust_5490,2026-08-04 07:13:00
TXN2138,order_787919,999900,INR,wallet,captured,cust_7657,2026-08-13 10:55:00
TXN2139,order_659104,49900,INR,wallet,captured,cust_7106,2026-08-30 08:14:00
TXN2140,order_126101,499900,INR,card,captured,cust_6089,2026-08-03 12:30:00
TXN2141,order_187697,19900,INR,emi,captured,cust_5095,2026-08-21 17:05:00
TXN2142,order_978780,999900,INR,emi,captured,cust_9084,2026-07-16 05:12:00
TXN2143,order_454280,29900,INR,upi,captured,cust_1091,2026-08-11 01:24:00
TXN2144,order_891714,999900,INR,emi,captured,cust_8559,2026-07-31 13:19:00
TXN2145,order_181269,499900,INR,card,captured,cust_2990,2026-07-14 23:50:00
TXN2146,order_140959,499900,INR,wallet,captured,cust_3291,2026-08-21 03:09:00
TXN2147,order_223295,499900,INR,netbanking,captured,cust_7088,2026-07-16 02:43:00
TXN2148,order_818299,49900,INR,emi,captured,cust_5116,2026-07-02 01:37:00
TXN2149,order_883039,29900,INR,card,captured,cust_6205,2026-07-29 01:07:00
TXN2150,order_170304,9900,INR,netbanking,captured,cust_9810,2026-07-18 17:48:00
TXN2151,order_164076,999900,INR,emi,captured,cust_4703,2026-08-21 21:38:00
TXN2152,order_301998,99900,INR,netbanking,captured,cust_7017,2026-07-10 10:23:00
TXN2153,order_667297,49900,INR,upi,captured,cust_5587,2026-07-25 19:54:00
TXN2154,order_207292,29900,INR,emi,captured,cust_5542,2026-07-25 03:11:00
TXN2155,order_921417,49900,INR,card,captured,cust_8790,2026-08-26 04:51:00
TXN2156,order_243628,999900,INR,wallet,captured,cust_2921,2026-07-20 08:40:00
TXN2157,order_911513,499900,INR,wallet,captured,cust_9694,2026-08-09 14:07:00
TXN2158,order_764555,99900,INR,card,captured,cust_5104,2026-07-09 10:25:00
TXN2159,order_483450,999900,INR,netbanking,captured,cust_4129,2026-07-16 10:47:00
TXN2160,order_883945,9900,INR,card,captured,cust_6085,2026-08-03 12:27:00
TXN2161,order_386290,9900,INR,netbanking,captured,cust_5145,2026-07-21 08:35:00
TXN2162,order_963319,9900,INR,wallet,captured,cust_8756,2026-07-24 03:31:00
TXN2163,order_742693,29900,INR,card,captured,cust_2956,2026-07-07 19:55:00
TXN2164,order_202210,99900,INR,card,captured,cust_6185,2026-07-21 04:13:00
TXN2165,order_114859,499900,INR,wallet,captured,cust_4161,2026-07-09 02:18:00
TXN2166,order_280968,999900,INR,upi,captured,cust_7705,2026-08-14 04:48:00
TXN2167,order_983031,9900,INR,netbanking,captured,cust_8639,2026-08-14 06:38:00
TXN2168,order_194960,29900,INR,upi,captured,cust_1329,2026-08-20 13:23:00
TXN2169,order_768934,199900,INR,wallet,captured,cust_4130,2026-08-26 00:45:00
TXN2170,order_840204,99900,INR,card,captured,cust_4702,2026-08-14 19:24:00
TXN2171,order_371952,999900,INR,netbanking,captured,cust_6715,2026-08-26 08:38:00
TXN2172,order_972132,29900,INR,upi,captured,cust_4451,2026-07-02 05:36:00
TXN2173,order_458802,99900,INR,upi,captured,cust_5273,2026-07-30 17:44:00
TXN2174,order_790311,29900,INR,wallet,captured,cust_7191,2026-08-23 09:23:00
TXN2175,order_541878,999900,INR,netbanking,captured,cust_6865,2026-08-10 03:03:00
TXN2176,order_295203,9900,INR,wallet,captured,cust_8126,2026-07-11 04:31:00
TXN2177,order_364843,199900,INR,emi,captured,cust_1657,2026-08-10 08:17:00
TXN2178,order_546582,99900,INR,emi,captured,cust_3726,2026-08-06 05:59:00
TXN2179,order_795632,199900,INR,upi,captured,cust_6670,2026-08-26 14:10:00
TXN2180,order_254655,49900,INR,card,captured,cust_4331,2026-08-12 14:55:00
TXN2181,order_261625,199900,INR,upi,captured,cust_7456,2026-08-01 18:38:00
TXN2182,order_494570,999900,INR,card,captured,cust_3187,2026-07-14 20:36:00
TXN2183,order_959613,499900,INR,emi,captured,cust_1440,2026-08-06 06:56:00
TXN2184,order_456359,9900,INR,emi,captured,cust_4769,2026-07-24 11:02:00
TXN2185,order_321493,99900,INR,wallet,captured,cust_7974,2026-08-26 13:36:00
TXN2186,order_505605,999900,INR,upi,captured,cust_9476,2026-08-15 10:49:00
TXN2187,order_868260,19900,INR,wallet,captured,cust_9306,2026-07-11 23:50:00
TXN2188,order_609754,499900,INR,wallet,captured,cust_2899,2026-07-13 22:41:00
TXN2189,order_846610,199900,INR,emi,captured,cust_7947,2026-08-08 20:10:00
TXN2190,order_453491,99900,INR,card,captured,cust_8125,2026-07-30 04:14:00
TXN2191,order_227455,999900,INR,wallet,captured,cust_7050,2026-08-08 22:04:00
TXN2192,order_807784,99900,INR,upi,captured,cust_7833,2026-07-28 15:49:00
TXN2193,order_766876,9900,INR,emi,captured,cust_7491,2026-08-24 12:14:00
TXN2194,order_199166,29900,INR,card,captured,cust_6658,2026-07-22 08:33:00
TXN2195,order_442452,199900,INR,upi,captured,cust_2656,2026-08-22 04:14:00
TXN2196,order_182590,199900,INR,netbanking,captured,cust_5208,2026-08-04 11:59:00
TXN2197,order_701186,999900,INR,card,captured,cust_4042,2026-07-14 10:43:00
TXN2198,order_147964,499900,INR,card,captured,cust_4393,2026-07-19 14:43:00
TXN2199,order_236070,99900,INR,netbanking,captured,cust_6212,2026-08-02 04:10:00
TXN2200,order_331795,19900,INR,emi,captured,cust_8547,2026-08-13 00:15:00
TXN2201,order_444721,499900,INR,wallet,captured,cust_6237,2026-07-03 07:00:00
TXN2202,order_584387,999900,INR,card,captured,cust_5189,2026-07-28 01:50:00
TXN2203,order_993692,19900,INR,wallet,captured,cust_9676,2026-07-27 12:55:00
TXN2204,order_573431,999900,INR,upi,captured,cust_6761,2026-08-22 04:23:00
TXN2205,order_683469,999900,INR,card,captured,cust_3023,2026-08-07 06:52:00
TXN2206,order_216006,99900,INR,card,captured,cust_7571,2026-07-07 18:11:00
TXN2207,order_392426,199900,INR,netbanking,captured,cust_6206,2026-07-22 20:18:00
TXN2208,order_400189,999900,INR,card,captured,cust_9727,2026-07-03 18:35:00
TXN2209,order_280638,19900,INR,wallet,captured,cust_7722,2026-07-25 03:34:00
TXN2210,order_739323,19900,INR,emi,captured,cust_6325,2026-07-26 00:34:00
TXN2211,order_195385,199900,INR,upi,captured,cust_7378,2026-07-15 04:04:00
TXN2212,order_858183,49900,INR,card,captured,cust_3173,2026-08-01 01:02:00
TXN2213,order_583581,999900,INR,card,captured,cust_3897,2026-07-19 04:32:00
TXN2214,order_884972,9900,INR,wallet,captured,cust_2152,2026-07-07 07:30:00
TXN2215,order_850755,19900,INR,emi,captured,cust_8877,2026-07-21 06:15:00
TXN2216,order_518832,999900,INR,wallet,captured,cust_5300,2026-07-12 20:54:00
TXN2217,order_532949,199900,INR,card,captured,cust_5333,2026-07-04 16:10:00
TXN2218,order_843527,999900,INR,card,captured,cust_8285,2026-07-14 15:39:00
TXN2219,order_370450,99900,INR,emi,captured,cust_1425,2026-08-29 19:51:00
TXN2220,order_480343,99900,INR,netbanking,captured,cust_5992,2026-07-02 01:50:00
TXN2221,order_805983,99900,INR,card,captured,cust_5789,2026-07-15 01:52:00
TXN2222,order_711561,99900,INR,card,captured,cust_9332,2026-07-25 23:44:00
TXN2223,order_775127,29900,INR,emi,captured,cust_7192,2026-07-08 07:40:00
TXN2224,order_605468,29900,INR,wallet,captured,cust_2060,2026-07-05 12:00:00
TXN2225,order_316456,49900,INR,card,captured,cust_2959,2026-08-14 04:11:00
TXN2226,order_581633,9900,INR,emi,captured,cust_1538,2026-07-05 16:13:00
TXN2227,order_632064,19900,INR,netbanking,captured,cust_2301,2026-07-27 06:06:00
TXN2228,order_648351,49900,INR,card,captured,cust_5015,2026-08-15 00:49:00
TXN2229,order_578219,29900,INR,upi,captured,cust_4113,2026-07-24 15:25:00
TXN2230,order_338641,49900,INR,emi,captured,cust_9797,2026-07-14 05:30:00
TXN2231,order_601532,19900,INR,wallet,captured,cust_4522,2026-08-26 08:48:00
TXN2232,order_216941,999900,INR,card,captured,cust_1008,2026-07-25 03:21:00
TXN2233,order_761785,29900,INR,netbanking,captured,cust_5909,2026-07-30 08:28:00
TXN2234,order_810769,99900,INR,wallet,captured,cust_9348,2026-08-24 18:29:00
TXN2235,order_168744,499900,INR,netbanking,captured,cust_9824,2026-08-25 09:39:00
TXN2236,order_899908,49900,INR,card,captured,cust_9690,2026-08-12 07:41:00
TXN2237,order_804524,29900,INR,netbanking,captured,cust_3814,2026-08-21 17:11:00
TXN2238,order_596789,499900,INR,netbanking,captured,cust_5974,2026-08-17 15:30:00
TXN2239,order_862010,199900,INR,netbanking,captured,cust_7834,2026-08-03 14:33:00
TXN2240,order_528645,199900,INR,card,captured,cust_4313,2026-08-02 15:59:00
TXN2241,order_851485,99900,INR,netbanking,captured,cust_7265,2026-07-09 12:59:00
TXN2242,order_747554,999900,INR,netbanking,captured,cust_8859,2026-08-25 21:45:00
TXN2243,order_509010,999900,INR,card,captured,cust_2661,2026-08-14 04:23:00
TXN2244,order_664024,199900,INR,wallet,captured,cust_2212,2026-07-03 14:53:00
TXN2245,order_257726,99900,INR,emi,captured,cust_6371,2026-08-19 06:55:00
TXN2246,order_122913,29900,INR,upi,captured,cust_6918,2026-07-07 01:15:00
TXN2247,order_293084,199900,INR,wallet,captured,cust_5243,2026-08-17 09:37:00
TXN2248,order_224980,499900,INR,wallet,captured,cust_9657,2026-08-06 08:09:00
TXN2249,order_693194,499900,INR,upi,captured,cust_5630,2026-07-30 13:10:00
TXN2250,order_179222,19900,INR,emi,captured,cust_9413,2026-07-13 20:26:00
TXN2251,order_588337,999900,INR,card,captured,cust_6567,2026-07-21 13:56:00
TXN2252,order_408086,9900,INR,emi,captured,cust_6281,2026-07-09 11:59:00
TXN2253,order_712763,199900,INR,emi,captured,cust_6810,2026-08-02 03:18:00
TXN2254,order_290407,19900,INR,upi,captured,cust_3086,2026-07-28 04:06:00
TXN2255,order_430654,49900,INR,card,captured,cust_5441,2026-08-19 14:50:00
TXN2256,order_560996,19900,INR,wallet,captured,cust_4417,2026-08-30 09:05:00
TXN2257,order_559849,499900,INR,card,captured,cust_2521,2026-08-18 11:23:00
TXN2258,order_706395,19900,INR,card,captured,cust_6871,2026-07-14 17:53:00
TXN2259,order_195201,199900,INR,wallet,captured,cust_1264,2026-08-15 07:53:00
TXN2260,order_471910,199900,INR,netbanking,captured,cust_5926,2026-07-09 21:33:00
TXN2261,order_949524,499900,INR,wallet,captured,cust_6296,2026-08-30 15:14:00
TXN2262,order_285973,9900,INR,card,captured,cust_1638,2026-07-29 19:52:00
TXN2263,order_875788,99900,INR,netbanking,captured,cust_3824,2026-07-23 10:08:00
TXN2264,order_948735,29900,INR,netbanking,captured,cust_9151,2026-07-06 20:10:00
TXN2265,order_491311,99900,INR,emi,captured,cust_1466,2026-08-11 23:10:00
TXN2266,order_527456,9900,INR,emi,captured,cust_3591,2026-08-07 04:14:00
TXN2267,order_196598,499900,INR,upi,captured,cust_9793,2026-08-24 08:31:00
TXN2268,order_369338,29900,INR,netbanking,captured,cust_2579,2026-07-20 06:37:00
TXN2269,order_329964,29900,INR,card,captured,cust_7616,2026-08-17 02:55:00
TXN2270,order_361912,49900,INR,netbanking,captured,cust_8571,2026-08-20 00:18:00
TXN2271,order_492975,29900,INR,emi,captured,cust_7308,2026-07-15 22:13:00
TXN2272,order_115017,29900,INR,upi,captured,cust_1191,2026-07-09 16:50:00
TXN2273,order_956675,499900,INR,wallet,captured,cust_8206,2026-08-18 09:21:00
TXN2274,order_905842,199900,INR,netbanking,captured,cust_8984,2026-07-05 18:44:00
TXN2275,order_997805,199900,INR,emi,captured,cust_1416,2026-08-15 21:10:00
TXN2276,order_970399,19900,INR,upi,captured,cust_6695,2026-07-27 01:42:00
TXN2277,order_186997,29900,INR,wallet,captured,cust_4634,2026-07-10 07:48:00
TXN2278,order_730127,29900,INR,emi,captured,cust_9735,2026-07-07 07:27:00
TXN2279,order_656657,29900,INR,netbanking,captured,cust_4707,2026-08-21 20:17:00
TXN2280,order_520345,99900,INR,wallet,captured,cust_8667,2026-07-05 07:34:00
TXN2281,order_178507,99900,INR,emi,captured,cust_2094,2026-07-20 14:47:00
TXN2282,order_250776,999900,INR,card,captured,cust_7865,2026-07-14 16:35:00
TXN2283,order_389635,29900,INR,wallet,captured,cust_3487,2026-08-24 00:13:00
TXN2284,order_804892,99900,INR,netbanking,captured,cust_9589,2026-08-31 03:53:00
TXN2285,order_792502,999900,INR,netbanking,captured,cust_8444,2026-07-10 20:26:00
TXN2286,order_457959,99900,INR,upi,captured,cust_7978,2026-08-07 15:53:00
TXN2287,order_933047,999900,INR,netbanking,captured,cust_6940,2026-08-17 07:54:00
TXN2288,order_553485,499900,INR,upi,captured,cust_5519,2026-07-22 20:05:00
TXN2289,order_976920,99900,INR,netbanking,captured,cust_8955,2026-08-26 23:54:00
TXN2290,order_332142,499900,INR,netbanking,captured,cust_7157,2026-08-25 01:29:00
TXN2291,order_213034,19900,INR,emi,captured,cust_7911,2026-08-25 20:12:00
TXN2292,order_926420,999900,INR,wallet,captured,cust_8074,2026-07-26 07:58:00
TXN2293,order_444941,19900,INR,netbanking,captured,cust_8481,2026-07-04 10:09:00
TXN2294,order_360781,99900,INR,wallet,captured,cust_5311,2026-07-12 22:40:00
TXN2295,order_998258,19900,INR,netbanking,captured,cust_4728,2026-08-09 04:26:00
TXN2296,order_857009,19900,INR,wallet,captured,cust_7270,2026-08-11 04:29:00
TXN2297,order_609021,199900,INR,netbanking,captured,cust_3608,2026-07-11 09:03:00
TXN2298,order_299008,99900,INR,emi,captured,cust_9818,2026-07-18 03:25:00
TXN2299,order_197898,19900,INR,emi,captured,cust_3388,2026-07-04 02:35:00
TXN2300,order_470985,499900,INR,card,captured,cust_5815,2026-07-04 11:54:00
TXN2301,order_335745,999900,INR,upi,captured,cust_5485,2026-08-16 06:51:00
TXN2302,order_973723,49900,INR,card,captured,cust_4538,2026-07-06 16:32:00
TXN2303,order_355517,9900,INR,emi,captured,cust_4149,2026-08-01 09:34:00
TXN2304,order_709113,499900,INR,emi,captured,cust_6963,2026-07-06 11:13:00
TXN2305,order_346106,199900,INR,emi,captured,cust_5045,2026-08-09 21:16:00
TXN2306,order_428712,19900,INR,emi,captured,cust_4669,2026-08-17 00:38:00
TXN2307,order_977252,9900,INR,wallet,captured,cust_2059,2026-07-23 09:29:00
TXN2308,order_570253,9900,INR,netbanking,captured,cust_6806,2026-08-01 01:51:00
TXN2309,order_614651,499900,INR,card,captured,cust_9821,2026-08-06 17:18:00
TXN2310,order_937200,499900,INR,card,captured,cust_1111,2026-07-13 06:17:00
TXN2311,order_715983,19900,INR,upi,captured,cust_3641,2026-07-23 21:27:00
TXN2312,order_619018,19900,INR,netbanking,captured,cust_7347,2026-08-26 20:35:00
TXN2313,order_597452,29900,INR,netbanking,captured,cust_8051,2026-08-20 20:41:00
TXN2314,order_373159,499900,INR,card,captured,cust_6565,2026-08-17 12:19:00
TXN2315,order_370289,9900,INR,emi,captured,cust_2564,2026-08-28 06:57:00
