transaction_id,utr,bank_status,amount_settled,fees,tax,settlement_date,remarks
TXN2399,,failed,0,0,0,,declined_by_bank
TXN2400,UTR4560685428,processed,49900,0,0,2026-07-27,
TXN2401,,pending,,,,,high_volume_queue
TXN2402,UTR6520672499,processed,49900,0,0,2026-08-17,
TXN2403,UTR8504480573,processed,499900,0,0,2026-08-21,
TXN2404,UTR5397241324,processed,49900,0,0,2026-07-12,
TXN2405,UTR9522200751,processed,29900,0,0,2026-08-20,
TXN2406,UTR3647290351,processed,29900,0,0,2026-08-02,
TXN2407,UTR1684992293,processed,9900,0,0,2026-08-30,
TXN2408,UTR3807302199,processed,49900,0,0,2026-08-06,
TXN2409,UTR3046572593,processed,9900,0,0,2026-08-13,
TXN2410,,pending,,,,,high_volume_queue
TXN2411,,failed,0,0,0,,invalid_account
TXN2412,UTR8343972092,processed,999900,0,0,2026-08-22,
TXN2413,UTR8257099732,processed,29940,0,0,2026-08-31,partial_settlement_1
TXN2413,UTR4480443642,processed,19960,0,0,2026-08-31,partial_settlement_2
TXN2414,UTR7863568529,processed,446752,53148,0,2026-07-04,fee_deduction_variance
TXN2415,UTR8040800825,processed,999900,0,0,2026-08-22,
TXN2416,UTR2854186059,processed,499900,0,0,2026-08-04,
TXN2417,UTR4821408121,processed,29900,0,0,2026-07-04,
TXN2419,UTR3231531200,processed,499900,0,0,2026-07-11,
TXN2420,UTR5797140671,processed,99900,0,0,2026-07-22,
TXN2421,,pending,,,,,high_volume_queue
TXN2422,UTR4435695558,processed,499900,0,0,2026-08-18,
TXN2424,UTR6383457617,processed,9900,0,0,2026-08-14,
TXN2425,UTR6190246399,processed,199900,0,0,2026-09-02,
TXN2426,UTR6667775644,processed,999900,0,0,2026-07-27,
TXN2427,UTR5271939051,processed,999900,0,0,2026-07-16,
TXN2428,UTR7247829661,processed,999900,0,0,2026-08-02,
TXN2429,UTR7930862832,processed,49900,0,0,2026-08-02,
TXN2430,UTR9886715151,processed,29900,0,0,2026-07-09,
TXN2431,,failed,0,0,0,,network_timeout
TXN2432,UTR4596495823,processed,29900,0,0,2026-08-15,
TXN2433,,failed,0,0,0,,declined_by_bank
TXN2435,UTR7425896687,processed,11940,0,0,2026-08-25,partial_settlement_1
TXN2435,UTR2846721961,processed,7960,0,0,2026-08-25,partial_settlement_2
TXN2436,UTR1287498895,processed,199900,0,0,2026-08-27,
TXN2437,UTR1103548562,processed,199900,0,0,2026-08-07,
TXN2438,UTR2774920001,processed,29900,0,0,2026-08-05,
TXN2439,,failed,0,0,0,,invalid_account
TXN2440,,pending,,,,,bank_holiday
TXN2441,UTR6035496838,processed,999900,0,0,2026-08-20,
TXN2442,UTR5240686279,processed,19900,0,0,2026-07-22,
TXN2443,UTR2854871996,processed,49900,0,0,2026-07-11,
TXN2444,UTR4723459316,processed,499900,0,0,2026-08-21,
TXN2445,UTR6530318753,processed,999900,0,0,2026-07-03,
TXN2446,,failed,0,0,0,,invalid_account
TXN2448,,failed,0,0,0,,invalid_account
TXN2449,,pending,,,,,processing_delay
TXN2450,UTR9471138744,processed,49900,0,0,2026-07-05,
TXN2451,UTR2267081065,processed,199900,0,0,2026-07-20,
TXN2452,UTR2060973449,processed,172726,27174,0,2026-07-28,fee_deduction_variance
TXN2453,UTR7735322123,processed,199900,0,0,2026-07-08,
TXN2454,UTR1014031971,processed,29900,0,0,2026-07-26,
TXN2456,UTR2344934565,processed,9900,0,0,2026-07-24,
TXN2458,,failed,0,0,0,,declined_by_bank
TXN2459,,failed,0,0,0,,declined_by_bank
TXN2460,UTR2646140692,processed,99900,0,0,2026-08-10,
TXN2461,,pending,,,,,bank_holiday
TXN2462,UTR2200317451,processed,499900,0,0,2026-08-17,
TXN2463,UTR5647142311,processed,99900,0,0,2026-07-26,
TXN2464,,pending,,,,,high_volume_queue
TXN2465,UTR8895090298,processed,999900,0,0,2026-07-14,
TXN2467,UTR9064791382,processed,49900,0,0,2026-08-10,
TXN2468,UTR2636257705,processed,49900,0,0,2026-08-05,
TXN2469,UTR6411053588,processed,999900,0,0,2026-08-28,
TXN2470,UTR9500433916,processed,49900,0,0,2026-07-22,
TXN2471,,pending,,,,,bank_holiday
TXN2472,UTR7053603394,processed,999900,0,0,2026-08-14,
TXN2473,UTR7648345452,processed,19900,0,0,2026-07-09,
TXN2474,,failed,0,0,0,,invalid_account
TXN2475,UTR5332533199,processed,19900,0,0,2026-07-28,
TXN2476,UTR1579602009,processed,99900,0,0,2026-07-12,
TXN2477,UTR6350622684,processed,29900,0,0,2026-08-18,
TXN2478,UTR6528492618,processed,17239,2661,0,2026-08-23,fee_deduction_variance
TXN2479,UTR8513372284,processed,999900,0,0,2026-07-29,
TXN2480,UTR2281799405,processed,460895,39005,0,2026-07-31,fee_deduction_variance
TXN2481,UTR6220835254,processed,499900,0,0,2026-08-13,
TXN2482,UTR1611239695,processed,26837,3063,0,2026-07-09,fee_deduction_variance
TXN2483,UTR5855091639,processed,99900,0,0,2026-08-08,
TXN2484,UTR9925472366,processed,29900,0,0,2026-08-15,
TXN2485,UTR1712730078,processed,999900,0,0,2026-07-05,
TXN2486,,pending,,,,,processing_delay
TXN2487,UTR9089712772,processed,999900,0,0,2026-07-24,
TXN2488,UTR8362738619,processed,9900,0,0,2026-07-18,
TXN2489,,pending,,,,,bank_holiday
TXN2490,,pending,,,,,processing_delay
TXN2492,UTR9501707946,processed,999900,0,0,2026-07-05,
TXN2493,,failed,0,0,0,,network_timeout
TXN2494,UTR9552623807,processed,9900,0,0,2026-08-03,
TXN2495,UTR6854009954,processed,99900,0,0,2026-08-26,
TXN2496,UTR8623421097,processed,499900,0,0,2026-08-11,
TXN2497,UTR5802745844,processed,299940,0,0,2026-08-24,partial_settlement_1
TXN2497,UTR6307215162,processed,199960,0,0,2026-08-24,partial_settlement_2
TXN2498,UTR1355959916,processed,49900,0,0,2026-08-06,
TXN2499,UTR5303932022,processed,9900,0,0,2026-07-29,
TXN2500,,failed,0,0,0,,declined_by_bank
TXN2501,UTR4391060026,processed,119940,0,0,2026-08-30,partial_settlement_1
TXN2501,UTR9147794062,processed,79960,0,0,2026-08-30,partial_settlement_2
TXN2502,UTR5573893298,processed,99900,0,0,2026-08-14,
TXN2503,UTR5432551150,processed,99900,0,0,2026-07-23,
TXN2504,UTR8793810968,processed,29900,0,0,2026-07-13,
TXN2505,UTR1158044711,processed,49900,0,0,2026-07-21,
TXN2506,UTR8603667106,processed,19900,0,0,2026-08-27,
TXN2507,UTR9141495500,processed,49900,0,0,2026-08-05,
TXN2508,UTR2673143473,processed,199900,0,0,2026-08-08,
TXN2509,UTR1790110281,processed,499900,0,0,2026-08-05,
TXN2510,UTR6070264390,processed,499900,0,0,2026-08-01,
TXN2511,,pending,,,,,bank_holiday
TXN2512,,pending,,,,,high_volume_queue
TXN2513,UTR8540990094,processed,49900,0,0,2026-07-15,
TXN2514,UTR3456281720,processed,119940,0,0,2026-08-07,partial_settlement_1
TXN2514,UTR9259606584,processed,79960,0,0,2026-08-07,partial_settlement_2
TXN2515,UTR6990674403,processed,999900,0,0,2026-08-14,
TXN2516,UTR5117316498,processed,49900,0,0,2026-08-18,
TXN2517,UTR3491838012,processed,454707,45193,0,2026-07-31,fee_deduction_variance
TXN2518,UTR1860097617,processed,59940,0,0,2026-07-09,partial_settlement_1
TXN2518,UTR8237380833,processed,39960,0,0,2026-07-09,partial_settlement_2
TXN2519,UTR8118724337,processed,49900,0,0,2026-08-31,
TXN2520,,failed,0,0,0,,invalid_account
TXN2521,UTR9350979387,processed,19900,0,0,2026-08-23,
TXN2523,UTR9353456768,processed,896456,103444,0,2026-08-15,fee_deduction_variance
TXN2524,UTR8007540896,processed,19900,0,0,2026-08-22,
TXN2526,UTR7261431746,processed,599940,0,0,2026-07-17,partial_settlement_1
TXN2526,UTR2584288034,processed,399960,0,0,2026-07-17,partial_settlement_2
TXN2527,UTR4597117220,processed,999900,0,0,2026-09-02,
TXN2528,UTR7328332851,processed,19900,0,0,2026-07-10,
TXN2530,UTR8798343554,processed,499900,0,0,2026-08-31,
TXN2531,UTR2747497143,processed,199900,0,0,2026-08-29,
TXN2532,UTR2557063795,processed,199900,0,0,2026-07-18,
TXN2533,,pending,,,,,bank_holiday
TXN2534,,failed,0,0,0,,declined_by_bank
TXN2535,,pending,,,,,bank_holiday
TXN2536,UTR3327719428,processed,9900,0,0,2026-07-07,
TXN2537,,pending,,,,,processing_delay
TXN2538,UTR9053376113,processed,29900,0,0,2026-07-16,
TXN2539,UTR6552131311,processed,49900,0,0,2026-07-28,
TXN2540,,pending,,,,,processing_delay
TXN2541,UTR3476546913,processed,999900,0,0,2026-08-25,
TXN2542,UTR4140705527,processed,19900,0,0,2026-08-24,
TXN2543,UTR5354065716,processed,29900,0,0,2026-08-15,
TXN2544,,pending,,,,,processing_delay
TXN2545,,pending,,,,,processing_delay
TXN2546,UTR2991071729,processed,49900,0,0,2026-08-02,
TXN2547,UTR6512359350,processed,9900,0,0,2026-07-30,
TXN2548,,pending,,,,,high_volume_queue
TXN2549,UTR1573321170,processed,49900,0,0,2026-07-10,
TXN2550,,pending,,,,,processing_delay
TXN2551,UTR1460073271,processed,85669,14231,0,2026-08-15,fee_deduction_variance
TXN2552,UTR1014477641,processed,46172,3728,0,2026-07-09,fee_deduction_variance
TXN2553,UTR7119678479,processed,499900,0,0,2026-08-12,
TXN2554,,pending,,,,,processing_delay
TXN2555,UTR7581977205,processed,49900,0,0,2026-08-12,
TXN2556,UTR1188449193,processed,499900,0,0,2026-08-31,
TXN2557,,failed,0,0,0,,declined_by_bank
TXN2558,UTR4835847054,processed,9900,0,0,2026-09-02,
TXN2559,UTR5484678382,processed,49900,0,0,2026-08-25,
TXN2561,UTR3989035292,processed,19900,0,0,2026-07-31,
TXN2562,UTR4167431021,processed,19900,0,0,2026-08-31,
TXN2563,UTR3657065261,processed,49900,0,0,2026-08-20,
TXN2564,,failed,0,0,0,,declined_by_bank
TXN2565,UTR1676604772,processed,9900,0,0,2026-08-09,
TXN2568,UTR4982498009,processed,49900,0,0,2026-08-21,
TXN2569,UTR4507718470,processed,29900,0,0,2026-08-19,
TXN2570,UTR3372012966,processed,29900,0,0,2026-07-07,
TXN2571,UTR7132013731,processed,19900,0,0,2026-08-16,
TXN2572,UTR6677269946,processed,49900,0,0,2026-07-30,
TXN2573,UTR4105648029,processed,99900,0,0,2026-08-31,
TXN2574,UTR2595749987,processed,29900,0,0,2026-08-28,
TXN2575,,failed,0,0,0,,invalid_account
TXN2576,,pending,,,,,processing_delay
TXN2577,,pending,,,,,processing_delay
TXN2578,UTR6918017122,processed,499900,0,0,2026-08-31,
TXN2579,UTR3418073058,processed,19900,0,0,2026-07-18,
TXN2580,UTR7772412615,processed,29900,0,0,2026-08-01,
TXN2581,UTR1793565790,processed,9900,0,0,2026-08-30,
TXN2582,UTR4171860046,processed,99900,0,0,2026-07-04,
TXN2583,UTR4280722909,processed,99900,0,0,2026-07-28,
TXN2584,,failed,0,0,0,,network_timeout
TXN2585,,pending,,,,,processing_delay
TXN2586,UTR1918583210,processed,49900,0,0,2026-07-16,
TXN2587,UTR8517451065,processed,99900,0,0,2026-08-03,
TXN2588,,failed,0,0,0,,invalid_account
TXN2589,UTR5762969204,processed,9900,0,0,2026-08-03,
TXN2590,UTR5456204585,processed,29900,0,0,2026-08-12,
TXN2591,UTR4044608073,processed,9900,0,0,2026-08-17,
TXN2592,UTR4381741645,processed,49900,0,0,2026-07-13,
TXN2593,,failed,0,0,0,,declined_by_bank
TXN2594,UTR7463438053,processed,199900,0,0,2026-08-30,
TXN2595,,pending,,,,,bank_holiday
TXN2596,UTR1056350841,processed,9410,490,0,2026-07-26,fee_deduction_variance
TXN2597,UTR9194526349,processed,199900,0,0,2026-07-23,
TXN2598,UTR2231951978,processed,49900,0,0,2026-08-09,
TXN2599,UTR2749250097,processed,49900,0,0,2026-08-07,
TXN2600,UTR6476167767,processed,29900,0,0,2026-07-26,
TXN2601,,failed,0,0,0,,network_timeout
TXN2602,UTR7136088865,processed,9526,374,0,2026-07-24,fee_deduction_variance
TXN2603,UTR9827821906,processed,19168,732,0,2026-07-16,fee_deduction_variance
TXN2605,UTR6757547124,processed,999900,0,0,2026-08-12,
TXN2606,,pending,,,,,processing_delay
TXN2607,UTR6334779386,processed,29900,0,0,2026-08-19,
TXN2608,UTR2750015570,processed,999900,0,0,2026-08-11,
TXN2609,UTR9667476679,processed,199900,0,0,2026-07-18,
TXN2610,UTR4467433849,processed,192342,7558,0,2026-07-26,fee_deduction_variance
TXN2611,UTR7537852544,processed,430293,69607,0,2026-07-28,fee_deduction_variance
TXN2612,UTR2264470592,processed,199900,0,0,2026-08-08,
TXN2613,UTR4352342737,processed,49900,0,0,2026-07-08,
TXN2615,UTR4218118324,processed,499900,0,0,2026-08-03,
TXN2616,,failed,0,0,0,,network_timeout
TXN2617,UTR5215931523,processed,9900,0,0,2026-07-11,
TXN2619,,pending,,,,,high_volume_queue
TXN2620,,pending,,,,,high_volume_queue
TXN2621,UTR4621979605,processed,29940,0,0,2026-08-13,partial_settlement_1
TXN2621,UTR8633095811,processed,19960,0,0,2026-08-13,partial_settlement_2
TXN2622,UTR6000396191,processed,29900,0,0,2026-07-26,
TXN2623,UTR5288282161,processed,9900,0,0,2026-08-05,
TXN2624,,pending,,,,,bank_holiday
TXN2625,UTR5528285106,processed,9900,0,0,2026-07-23,
TXN2626,,pending,,,,,high_volume_queue
TXN2627,UTR1697125957,processed,99900,0,0,2026-09-01,
TXN2628,UTR9673525330,processed,29900,0,0,2026-07-16,
TXN2629,UTR2131920912,processed,999900,0,0,2026-07-04,
TXN2630,UTR6644446656,processed,99900,0,0,2026-08-20,
TXN2631,UTR1045704406,processed,49900,0,0,2026-07-06,
TXN2632,UTR8171018617,processed,19900,0,0,2026-07-26,
TXN2633,UTR6569405027,processed,999900,0,0,2026-07-28,
TXN2634,UTR3191587049,processed,9900,0,0,2026-07-09,
TXN2635,UTR7005908641,processed,99900,0,0,2026-08-29,
TXN2636,UTR1783367740,processed,29900,0,0,2026-07-16,
TXN2637,,pending,,,,,high_volume_queue
TXN2639,UTR5393402303,processed,29900,0,0,2026-07-21,
TXN2640,UTR3132298376,processed,499900,0,0,2026-07-21,
TXN2641,UTR1775022450,processed,29900,0,0,2026-08-09,
TXN2642,UTR8633387715,processed,199900,0,0,2026-08-27,
TXN2643,,failed,0,0,0,,declined_by_bank
TXN2644,,pending,,,,,bank_holiday
TXN2645,UTR4429037896,processed,99900,0,0,2026-07-09,
TXN2646,,failed,0,0,0,,network_timeout
TXN2647,UTR6784373367,processed,199900,0,0,2026-08-01,
TXN2648,UTR7020055207,processed,999900,0,0,2026-07-19,
TXN2649,UTR3637213943,processed,49900,0,0,2026-07-15,
TXN2650,UTR7467385370,processed,999900,0,0,2026-07-25,
TXN2651,UTR5297778886,processed,29900,0,0,2026-08-13,
TXN2652,UTR7955867712,processed,49900,0,0,2026-08-30,
TXN2653,UTR6903558431,processed,9900,0,0,2026-07-20,
TXN2654,UTR3741482851,processed,499900,0,0,2026-07-26,
TXN2655,UTR6756055349,processed,99900,0,0,2026-07-10,
TXN2656,UTR6769647208,processed,19900,0,0,2026-08-21,
TXN2658,,pending,,,,,processing_delay
TXN2659,,pending,,,,,processing_delay
TXN2660,,pending,,,,,bank_holiday
TXN2662,UTR6556184397,processed,9900,0,0,2026-07-11,
TXN2663,UTR3252816770,processed,199900,0,0,2026-08-27,
TXN2664,UTR5763568393,processed,499900,0,0,2026-07-09,
TXN2665,UTR3411562298,processed,199900,0,0,2026-08-04,
TXN2666,UTR2727408394,processed,29900,0,0,2026-09-02,
TXN2667,UTR7194208236,processed,472443,27457,0,2026-08-30,fee_deduction_variance
TXN2668,UTR9017817824,processed,29900,0,0,2026-07-19,
TXN2669,UTR2427195224,processed,99900,0,0,2026-07-31,
TXN2670,UTR2015421546,processed,9900,0,0,2026-08-30,
TXN2671,UTR3063857179,processed,19900,0,0,2026-07-09,
TXN2672,UTR6940229940,processed,499900,0,0,2026-07-17,
TXN2673,UTR2775021744,processed,999900,0,0,2026-08-02,
TXN2674,,failed,0,0,0,,declined_by_bank
TXN2676,,pending,,,,,processing_delay
TXN2677,UTR2481794225,processed,19900,0,0,2026-08-18,
TXN2678,,pending,,,,,processing_delay
TXN2679,,pending,,,,,processing_delay
TXN2680,UTR3378551878,processed,9900,0,0,2026-08-24,
TXN2681,UTR1753977213,processed,499900,0,0,2026-07-29,
TXN2682,UTR2399397445,processed,49900,0,0,2026-08-04,
TXN2683,,failed,0,0,0,,network_timeout
TXN2684,,pending,,,,,processing_delay
TXN2685,,pending,,,,,bank_holiday
TXN2687,UTR2422105453,processed,999900,0,0,2026-08-21,
TXN2688,UTR3228851436,processed,999900,0,0,2026-07-06,
TXN2689,,failed,0,0,0,,declined_by_bank
TXN2690,UTR7504017397,processed,99900,0,0,2026-08-02,
TXN2691,UTR9257266440,processed,499900,0,0,2026-07-12,
TXN2693,,pending,,,,,bank_holiday
TXN2694,UTR7771227138,processed,999900,0,0,2026-07-22,
TXN2695,UTR9797881718,processed,29940,0,0,2026-08-02,partial_settlement_1
TXN2695,UTR1651921884,processed,19960,0,0,2026-08-02,partial_settlement_2
TXN2696,,pending,,,,,high_volume_queue
TXN2697,UTR4099552003,processed,19900,0,0,2026-08-25,
TXN2698,UTR6121510453,processed,199900,0,0,2026-07-15,
TXN2699,UTR8666520990,processed,49900,0,0,2026-09-01,
TXN2700,UTR9254622145,processed,19900,0,0,2026-08-31,
TXN2701,UTR9451105506,processed,199900,0,0,2026-08-23,
TXN2702,,pending,,,,,high_volume_queue
TXN2703,UTR9311486930,processed,9900,0,0,2026-08-19,
TXN2705,UTR3638188618,processed,29900,0,0,2026-08-24,
TXN2706,,pending,,,,,processing_delay
TXN2708,,pending,,,,,bank_holiday
TXN2709,UTR6877946634,processed,19900,0,0,2026-07-25,
TXN2710,UTR4622827738,processed,17595,2305,0,2026-08-05,fee_deduction_variance
TXN2711,UTR3383455175,processed,999900,0,0,2026-08-24,
TXN2712,UTR5726084042,processed,19900,0,0,2026-08-19,
TXN2713,UTR8173430641,processed,19900,0,0,2026-08-22,
TXN2714,UTR1362645516,processed,17940,0,0,2026-09-01,partial_settlement_1
TXN2714,UTR3183402812,processed,11960,0,0,2026-09-01,partial_settlement_2
TXN2715,UTR6530738078,processed,19900,0,0,2026-08-29,
TXN2716,UTR9664794189,processed,999900,0,0,2026-08-20,
TXN2717,UTR7855456237,processed,199900,0,0,2026-07-09,
TXN2718,UTR9326826781,processed,49900,0,0,2026-07-29,
TXN2719,UTR4567799446,processed,499900,0,0,2026-08-05,
TXN2720,UTR3531085184,processed,999900,0,0,2026-08-30,
TXN2721,,pending,,,,,bank_holiday
TXN2722,UTR3466036476,processed,99900,0,0,2026-08-18,
TXN2723,UTR8824192025,processed,19900,0,0,2026-07-13,
TXN2724,UTR8789633166,processed,999900,0,0,2026-07-22,
TXN2725,UTR5091155518,processed,99900,0,0,2026-08-07,
TXN2726,UTR7850993986,processed,99900,0,0,2026-08-18,
TXN2727,,failed,0,0,0,,invalid_account
TXN2728,UTR1453940193,processed,9900,0,0,2026-08-03,
TXN2729,UTR6305189721,processed,29900,0,0,2026-07-23,
TXN2730,UTR3182777545,processed,599940,0,0,2026-07-07,partial_settlement_1
TXN2730,UTR4656737672,processed,399960,0,0,2026-07-07,partial_settlement_2
TXN2731,UTR9516301686,processed,91172,8728,0,2026-07-30,fee_deduction_variance
TXN2734,,pending,,,,,high_volume_queue
TXN2735,,pending,,,,,processing_delay
TXN2737,UTR5778121054,processed,199900,0,0,2026-07-19,
TXN2738,UTR8399650163,processed,999900,0,0,2026-07-23,
TXN2739,,pending,,,,,high_volume_queue
TXN2740,UTR2843864884,processed,499900,0,0,2026-07-11,
TXN2741,UTR2657579105,processed,99900,0,0,2026-08-28,
TXN2742,UTR2872211645,processed,49900,0,0,2026-08-15,
TXN2743,,pending,,,,,bank_holiday
TXN2746,UTR6388090295,processed,49900,0,0,2026-07-17,
TXN2747,UTR8518239142,processed,19900,0,0,2026-08-12,
TXN2748,UTR8288622002,processed,99900,0,0,2026-07-24,
TXN2749,UTR3707920718,processed,471249,28651,0,2026-07-09,fee_deduction_variance
TXN2750,UTR6458345419,processed,9900,0,0,2026-08-04,
TXN2751,UTR9363095605,processed,19900,0,0,2026-07-11,
TXN2752,UTR7731164670,processed,49900,0,0,2026-08-08,
TXN2753,UTR1775591300,processed,172892,27008,0,2026-07-26,fee_deduction_variance
TXN2754,UTR1486999978,processed,999900,0,0,2026-08-18,
TXN2755,UTR6362493738,processed,450184,49716,0,2026-08-18,fee_deduction_variance
TXN2756,UTR3085241563,processed,29900,0,0,2026-08-01,
TXN2757,UTR9248520962,processed,99900,0,0,2026-08-14,
TXN2758,UTR8684460654,processed,99900,0,0,2026-07-25,
TXN2759,UTR9715279790,processed,9900,0,0,2026-08-13,
TXN2760,UTR1562021516,processed,99900,0,0,2026-08-19,
TXN2761,,pending,,,,,high_volume_queue
TXN2762,,pending,,,,,bank_holiday
TXN2763,UTR8723175423,processed,499900,0,0,2026-07-09,
TXN2764,UTR1119180627,processed,999900,0,0,2026-08-08,
TXN2765,UTR1257563260,processed,59940,0,0,2026-08-28,partial_settlement_1
TXN2765,UTR1064484699,processed,39960,0,0,2026-08-28,partial_settlement_2
TXN2766,UTR6834132918,processed,499900,0,0,2026-07-18,
TXN2767,UTR4137245394,processed,85827,14073,0,2026-08-25,fee_deduction_variance
TXN2768,UTR5501528110,processed,43780,6120,0,2026-08-17,fee_deduction_variance
TXN2769,UTR7457323072,processed,29900,0,0,2026-08-16,
TXN2770,UTR8096175184,processed,99900,0,0,2026-08-31,
TXN2771,UTR9524331050,processed,29900,0,0,2026-07-09,
TXN2772,UTR4187988846,processed,999900,0,0,2026-07-17,
TXN2773,UTR9150728001,processed,9900,0,0,2026-07-08,
TXN2774,UTR1834778099,processed,8717,1183,0,2026-08-29,fee_deduction_variance
TXN2776,UTR6997230445,processed,49900,0,0,2026-09-01,
TXN2777,UTR6386329670,processed,99900,0,0,2026-07-07,
TXN2778,UTR3956801637,processed,99900,0,0,2026-08-06,
TXN2779,UTR1529710537,processed,49900,0,0,2026-07-18,
TXN2780,,pending,,,,,high_volume_queue
TXN2781,UTR5885655423,processed,99900,0,0,2026-08-02,
TXN2782,UTR6046713478,processed,9900,0,0,2026-07-09,
TXN2783,UTR5190968600,processed,49900,0,0,2026-08-04,
TXN2784,,pending,,,,,high_volume_queue
TXN2786,UTR1492264809,processed,9900,0,0,2026-08-29,
TXN2787,UTR6895578534,processed,999900,0,0,2026-08-25,
TXN2788,UTR4243203487,processed,9900,0,0,2026-07-06,
TXN2789,UTR4393477227,processed,499900,0,0,2026-07-23,
TXN2790,UTR9347090313,processed,49900,0,0,2026-08-04,
TXN2791,UTR6969721286,processed,499900,0,0,2026-07-11,
TXN2792,UTR4044954732,processed,19900,0,0,2026-07-06,
TXN2793,UTR3016202732,processed,49900,0,0,2026-09-02,
TXN2794,UTR5899813434,processed,9900,0,0,2026-07-14,
TXN2795,UTR5803118954,processed,457304,42596,0,2026-08-08,fee_deduction_variance
TXN2796,UTR6854132124,processed,999900,0,0,2026-08-28,
TXN2797,UTR5864913957,processed,999900,0,0,2026-08-31,
TXN2798,,pending,,,,,bank_holiday
TXN2799,UTR5800822333,processed,9021,879,0,2026-08-10,fee_deduction_variance
TXN2800,UTR4367505004,processed,99900,0,0,2026-07-21,
TXN2801,,pending,,,,,processing_delay
TXN2802,UTR9091200884,processed,29900,0,0,2026-07-04,
TXN2804,UTR6871945596,processed,9900,0,0,2026-08-05,
TXN2805,UTR5521918262,processed,9900,0,0,2026-08-29,
TXN2806,UTR1021719094,processed,29900,0,0,2026-07-10,
TXN2807,UTR9562815310,processed,29900,0,0,2026-07-19,
TXN2808,UTR9594339914,processed,172701,27199,0,2026-08-02,fee_deduction_variance
TXN2809,UTR9777279300,processed,999900,0,0,2026-07-11,
TXN2810,UTR1063161101,processed,999900,0,0,2026-07-12,
TXN2811,,failed,0,0,0,,network_timeout
TXN2812,UTR6399164040,processed,999900,0,0,2026-07-27,
TXN2813,UTR9492886409,processed,19900,0,0,2026-07-10,
TXN2814,UTR1195008421,processed,88005,11895,0,2026-08-27,fee_deduction_variance
TXN2815,UTR8423301365,processed,499900,0,0,2026-07-20,
TXN2816,UTR2870122068,processed,49900,0,0,2026-07-09,
TXN2817,UTR3161999877,processed,599940,0,0,2026-07-27,partial_settlement_1
TXN2817,UTR7645012207,processed,399960,0,0,2026-07-27,partial_settlement_2
TXN2818,UTR6715950029,processed,49900,0,0,2026-07-05,
TXN2819,UTR5638829357,processed,999900,0,0,2026-07-19,
TXN2820,UTR2393942170,processed,49900,0,0,2026-08-22,
TXN2821,UTR5281143540,processed,99900,0,0,2026-07-21,
TXN2822,UTR8224036926,processed,499900,0,0,2026-07-26,
TXN2823,,failed,0,0,0,,invalid_account
TXN2824,UTR5131668045,processed,19900,0,0,2026-09-02,
TXN2825,UTR6410068252,processed,499900,0,0,2026-08-28,
TXN2826,UTR8580552734,processed,199900,0,0,2026-08-04,
TXN2827,UTR4923260598,processed,29900,0,0,2026-07-25,
TXN2828,UTR1052419297,processed,19900,0,0,2026-09-02,
TXN2829,UTR9785815724,processed,19900,0,0,2026-08-16,
TXN2830,,pending,,,,,high_volume_queue
TXN2831,UTR6846936493,processed,25940,3960,0,2026-08-11,fee_deduction_variance
TXN2832,UTR7748222368,processed,9900,0,0,2026-08-02,
TXN2833,UTR9573252585,processed,19900,0,0,2026-08-08,
TXN2835,UTR1936157736,processed,8804,1096,0,2026-08-02,fee_deduction_variance
TXN2836,UTR6083716108,processed,9900,0,0,2026-08-02,
TXN2837,UTR4389918146,processed,99900,0,0,2026-07-26,
TXN2838,UTR5494231664,processed,19900,0,0,2026-09-02,
TXN2839,UTR6944346789,processed,499900,0,0,2026-08-16,
TXN2840,UTR7627264996,processed,29900,0,0,2026-07-05,
TXN2841,,pending,,,,,bank_holiday
TXN2842,UTR7260228913,processed,49900,0,0,2026-08-06,
TXN2843,UTR9191923848,processed,29900,0,0,2026-08-16,
TXN2844,,pending,,,,,processing_delay
TXN2845,UTR9202789787,processed,19900,0,0,2026-07-17,
TXN2846,UTR6890240063,processed,174986,24914,0,2026-08-27,fee_deduction_variance
TXN2847,,failed,0,0,0,,network_timeout
TXN2848,UTR4685425985,processed,499900,0,0,2026-07-30,
TXN2849,UTR6480854908,processed,499900,0,0,2026-07-03,
TXN2850,UTR3367385291,processed,17043,2857,0,2026-08-24,fee_deduction_variance
TXN2851,UTR6492166284,processed,29900,0,0,2026-08-25,
TXN2852,UTR9633777114,processed,49900,0,0,2026-07-04,
TXN2853,UTR1563502062,processed,5940,0,0,2026-08-30,partial_settlement_1
TXN2853,UTR8374199102,processed,3960,0,0,2026-08-30,partial_settlement_2
TXN2854,UTR7089957357,processed,29900,0,0,2026-08-17,
TXN2855,UTR3554950583,processed,59940,0,0,2026-08-21,partial_settlement_1
TXN2855,UTR7184625629,processed,39960,0,0,2026-08-21,partial_settlement_2
TXN2856,UTR3799293393,processed,499900,0,0,2026-08-26,
TXN2858,UTR9877185576,processed,49900,0,0,2026-07-04,
TXN2860,UTR4826492627,processed,9900,0,0,2026-08-08,
TXN2861,UTR7791260377,processed,428540,71360,0,2026-08-28,fee_deduction_variance
TXN2862,,failed,0,0,0,,network_timeout
TXN2863,UTR4635730034,processed,9900,0,0,2026-07-22,
TXN2864,UTR8468278040,processed,499900,0,0,2026-08-27,
TXN2865,,failed,0,0,0,,network_timeout
TXN2866,,pending,,,,,high_volume_queue
TXN2867,UTR5114561216,processed,499900,0,0,2026-08-18,
